Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1607312271,FE80::5A56:E8FF:FEEF:DF4F,0,FF02::1,0,58,120,0,1,0,1607312271177;,120;,1;
1607312272,192.168.0.4,59363,192.168.0.255,15600,17,63,0,1,0,1607312272096;,63;,1;
1607312274,192.168.0.1,1900,239.255.255.250,1900,17,1363,0,4,0,1607312274352;1607312274353;1607312274358;1607312274362;,368;313;304;378;,1;1;1;1;
1607312275,192.168.0.4,34209,239.255.255.250,15600,17,63,0,1,0,1607312275064;,63;,1;
1607312275,192.168.0.10,63300,137.110.0.69,443,17,107,0,1,0,1607312275894;,107;,1;
1607312276,192.168.0.10,63300,137.110.0.69,443,17,127,366,1,3,1607312276064;1607312276256;1607312276905;1607312276934;,118;110;127;138;,2;2;1;2;
1607312277,192.168.0.18,53139,239.255.255.250,1900,17,459,0,3,0,1607312277217;1607312277522;1607312277833;,153;153;153;,1;1;1;
1607312277,192.168.0.6,60795,239.255.255.250,1900,17,153,0,1,0,1607312277727;,153;,1;
1607312277,192.168.0.10,63300,137.110.0.69,443,17,127,138,1,1,1607312277856;1607312277884;,127;138;,1;2;
1607312278,192.168.0.6,60795,239.255.255.250,1900,17,306,0,2,0,1607312278034;1607312278341;,153;153;,1;1;
1607312278,192.168.0.4,52712,192.168.0.255,15600,17,63,0,1,0,1607312278136;,63;,1;
1607312278,192.168.0.10,63300,137.110.0.69,443,17,31987,644424,242,480,1607312278422;1607312278422;1607312278451;1607312278453;1607312278454;1607312278454;1607312278454;1607312278454;1607312278454;1607312278454;1607312278454;1607312278455;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278456;1607312278457;1607312278457;1607312278457;1607312278457;1607312278457;1607312278457;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278458;1607312278459;1607312278459;1607312278459;1607312278459;1607312278459;1607312278459;1607312278459;1607312278460;1607312278460;1607312278460;1607312278460;1607312278460;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278461;1607312278462;1607312278462;1607312278463;1607312278463;1607312278463;1607312278463;1607312278463;1607312278463;1607312278463;1607312278463;1607312278463;1607312278464;1607312278464;1607312278464;1607312278464;1607312278464;1607312278464;1607312278464;1607312278464;1607312278464;1607312278465;1607312278465;1607312278465;1607312278465;1607312278465;1607312278465;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278466;1607312278467;1607312278467;1607312278467;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278468;1607312278469;1607312278469;1607312278469;1607312278469;1607312278469;1607312278469;1607312278469;1607312278469;1607312278469;1607312278470;1607312278470;1607312278470;1607312278470;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278471;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278472;1607312278473;1607312278473;1607312278473;1607312278473;1607312278473;1607312278473;1607312278473;1607312278473;1607312278474;1607312278474;1607312278474;1607312278475;1607312278475;1607312278475;1607312278475;1607312278475;1607312278475;1607312278475;1607312278475;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278476;1607312278477;1607312278477;1607312278477;1607312278477;1607312278477;1607312278477;1607312278477;1607312278478;1607312278478;1607312278478;1607312278478;1607312278478;1607312278478;1607312278478;1607312278478;1607312278478;1607312278479;1607312278479;1607312278479;1607312278479;1607312278479;1607312278479;1607312278479;1607312278479;1607312278479;1607312278480;1607312278480;1607312278480;1607312278481;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278483;1607312278484;1607312278484;1607312278484;1607312278484;1607312278484;1607312278484;1607312278484;1607312278484;1607312278485;1607312278485;1607312278485;1607312278485;1607312278486;1607312278486;1607312278486;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278487;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278488;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278489;1607312278490;1607312278490;1607312278490;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278491;1607312278492;1607312278492;1607312278492;1607312278492;1607312278492;1607312278492;1607312278492;1607312278492;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278493;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278494;1607312278495;1607312278495;1607312278495;1607312278495;1607312278496;1607312278496;1607312278497;1607312278497;1607312278497;1607312278497;1607312278497;1607312278497;1607312278497;1607312278497;1607312278497;1607312278498;1607312278498;1607312278498;1607312278498;1607312278498;1607312278499;1607312278499;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278500;1607312278501;1607312278501;1607312278501;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278502;1607312278503;1607312278503;1607312278503;1607312278503;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278504;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278505;1607312278506;1607312278506;1607312278506;1607312278506;1607312278506;1607312278506;1607312278506;1607312278506;1607312278507;1607312278507;1607312278508;1607312278508;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278509;1607312278510;1607312278510;1607312278511;1607312278511;1607312278511;1607312278512;1607312278512;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278513;1607312278514;1607312278514;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278515;1607312278516;1607312278516;1607312278516;1607312278516;1607312278517;1607312278517;1607312278517;1607312278517;1607312278518;1607312278518;1607312278519;1607312278519;1607312278519;1607312278521;1607312278522;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278525;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278526;1607312278527;1607312278527;1607312278527;1607312278527;1607312278528;1607312278528;1607312278528;1607312278528;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278529;1607312278530;1607312278530;1607312278530;1607312278530;1607312278531;1607312278531;1607312278531;1607312278531;1607312278532;1607312278532;1607312278532;1607312278532;1607312278533;1607312278533;1607312278533;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278534;1607312278535;1607312278535;1607312278535;1607312278535;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278536;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278537;1607312278538;1607312278538;1607312278538;1607312278538;1607312278539;1607312278539;1607312278539;1607312278539;1607312278540;1607312278540;1607312278540;1607312278540;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278541;1607312278542;1607312278542;1607312278542;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278547;1607312278548;1607312278548;1607312278548;1607312278548;1607312278548;1607312278549;1607312278549;1607312278549;1607312278591;,1366;381;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;126;126;1346;1346;1346;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;1346;1346;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;126;126;1346;1346;1346;1346;126;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;126;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;126;126;1346;1346;126;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;126;126;1346;1346;126;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;126;126;126;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;910;126;126;126;126;126;126;126;126;126;126;,1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;
1607312278,192.168.0.18,5353,224.0.0.251,5353,17,89,0,1,0,1607312278752;,89;,1;
1607312281,192.168.0.4,42903,239.255.255.250,15600,17,63,0,1,0,1607312281106;,63;,1;
1607312281,FE80::18A0:B99A:C173:7782,546,FF02::1:2,547,17,185,0,1,0,1607312281639;,185;,1;
1607312281,FE80::18A0:B99A:C173:7782,546,FE80::5A56:E8FF:FEEF:DF4F,547,17,0,136,0,1,1607312281643;,136;,2;
1607312282,192.168.0.10,63300,137.110.0.69,443,17,2379,0,16,0,1607312282148;1607312282167;1607312282168;1607312282169;1607312282170;1607312282171;1607312282173;1607312282181;1607312282181;1607312282182;1607312282183;1607312282183;1607312282184;1607312282185;1607312282243;1607312282596;,106;106;133;199;127;133;106;199;106;133;199;127;133;199;106;267;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1607312282,192.168.0.12,0,224.0.0.252,0,2,96,0,3,0,1607312282645;1607312282656;1607312282846;,32;32;32;,1;1;1;
1607312282,192.168.0.12,5353,224.0.0.251,5353,17,512,0,4,0,1607312282648;1607312282650;1607312282659;1607312282659;,67;189;67;189;,1;1;1;1;
1607312282,192.168.0.12,61380,224.0.0.252,5355,17,61,0,1,0,1607312282650;,61;,1;
1607312282,192.168.0.12,61190,224.0.0.252,5355,17,61,0,1,0,1607312282662;,61;,1;
